grid side,n quadrants,n pairs per quadrant,n agents,mean resource capacity,max cluster size,offset,k,seed,time global,model times global,resolution times global,status global,LB global,UB global,n clusters,n agents per cluster,similarity index,cluster similarity indexes,min cluster similarity index,max mean intercluster similarity,silhouette score,cluster congestion indexes,cluster congestion indexes absolute,cluster congestion ratio max,global congestion absolute,global congestion ratio max,cross congestion absolute,cross congestion rate,cross congestion share,normalized macro components,max eigengap,clustering distortion ratio,absorption rate,forced fragmentation,model times clusters,resolution times clusters,unassigned agents,final unassigned agents,model times repair,resolution times repair,final tolerance,LB heuristic,UB heuristic,status heuristic,time heuristic,gap,speedup
60,9,130,5850,7,650,2,10,4582,6.136350650340319,[2.0142355654388666],[4.122115084901452],OPTIMAL,321.0,321.0,11,"[630, 615, 595, 590, 580, 570, 555, 505, 420, 265, 525]",0.8725821834058758,"[0.7969000891260517, 0.738215224211374, 0.9213064219457424, 0.7569557126191929, 0.8467869435478907, 0.8521129256753867, 0.7436008035414813, 0.8183459727722003, 0.7604374274020387, 0.6454091528351557, 0.49921043164538675]",0.4992104316453867,0.0378759559274975,0.0027078744858227,"[0.1828984873975934, 0.08147876550318786, 0.19162622579320027, 0.13535403249383104, 0.2285975149881707, 0.1758677439735208, 0.124978227870973, 0.1640616021793968, 0.27318391722920266, 0.1680827570135215, 0.06764151093243219]","[115.22604706048384, 50.10944078446054, 114.01760434695416, 79.85887917136031, 132.586558693139, 100.24461406490686, 69.36291646839001, 82.85110910059538, 114.73724523626511, 44.54193060858319, 35.5117932395269]","[2.025895802638867, 1.7374497314297224, 1.9701188382434398, 1.8440657524690611, 2.147935042878378, 2.2768921424182906, 2.21287120628701, 2.5900269215447653, 2.2258958026388673, 1.652270899529523, 1.5239242198932017]",1079.3540560287522,2.5900269215447653,140.3059172540867,0.023983917479331,0.129990633259101,0.0909090909090909,188.52662592020363,0.5454545454545454,0.1111111111111111,1.5,"[0.16558731626719236, 0.1448193360120058, 0.1124170608818531, 0.7080637775361538, 0.1139820571988821, 0.10564993694424629, 0.11053644213825464, 0.0969612542539835, 0.09609844721853733, 0.06119006127119064, 0.12695264630019665]","[0.08029299881309271, 0.11419167183339596, 0.18316036462783813, 0.11508018802851439, 0.11855893023312092, 0.14321272354573011, 0.07125331368297338, 0.12681694328784943, 0.04627182614058256, 0.04200716130435467, 0.04674024973064661]","[624, 1464, 2262, 3169]",3169.0,"[0.1939294720068574, 1.5984803726896644, 1.7108656028285623, 1.8607372306287289]","[0.004186880774796009, 0.12456205673515797, 0.13531327992677689, 1.4984229942783713]",3.0,367.0,367.0,OPTIMAL,14.31045735720545,14.330218068535826,0.4288018542783056
60,9,130,5850,7,650,2,10,4583,5.353962199762464,[2.096602601930499],[3.2573595978319645],OPTIMAL,235.0,235.0,11,"[610, 605, 590, 585, 570, 550, 550, 535, 365, 340, 550]",0.8562720538214635,"[0.8245813918013895, 0.8657335866433987, 0.8143127844884733, 0.8266664712644182, 0.7187949607024252, 0.7309351064140227, 0.7500343933339633, 0.7992701837647549, 0.6423803610366108, 0.7026767370249336, 0.49339278420247007]",0.49339278420247,0.0271909446780139,0.0028230150678347,"[0.17099953511592117, 0.15949446292426506, 0.16668427355774126, 0.11633011489292673, 0.08684736164371391, 0.16941322607925663, 0.1638227706125314, 0.14837248510019987, 0.15598865400195797, 0.1834701737091061, 0.058204811680242795]","[104.30971642071191, 96.49415006918036, 98.34372139906735, 68.05311721236214, 49.502996136916934, 93.17727434359115, 90.10252383689226, 79.37927952860693, 56.935858710714655, 62.37985906109607, 32.012646424133536]","[2.269112855252821, 2.1095612492320086, 2.4816727670342944, 1.6489041736344316, 2.1604337298467784, 2.7741427702059154, 1.9280783323817274, 2.0749305735564514, 2.2978689321227685, 1.8767269979636017, 1.7932266958251493]",990.6633348640464,2.774142770205916,159.9721917207729,0.0273456737984227,0.161479875241941,0.0909090909090909,155.33058826655355,0.0909090909090909,0.1111111111111111,9.000000000000002,"[0.1429794942960143, 0.12489474285393953, 0.12846682034432888, 0.13869619369506836, 0.7515543587505817, 0.12530999165028334, 0.11511008720844984, 0.10179663635790348, 0.08318827114999294, 0.06968456972390413, 0.11566425580531359]","[0.11408971715718508, 0.11030166875571012, 0.11926783714443445, 0.08943629171699286, 0.08338507451117039, 0.12041226960718632, 0.09950036276131868, 0.10819799266755581, 0.05528279021382332, 0.05798216164112091, 0.04978567827492952]","[713, 1498, 2277, 3140]",3140.0,"[0.23614511545747519, 1.571477672085166, 1.232692171819508, 1.8885095911100507]","[0.005086208693683147, 0.128038315102458, 0.14464610069990158, 1.3235736517235637]",3.0,281.0,281.0,OPTIMAL,13.778624022379518,19.574468085106385,0.3885701642679596
60,9,130,5850,7,650,2,10,4584,9.34309006948024,"[1.6913515711203218, 2.5487260641530156]","[0.951891821809113, 4.15112061239779]",OPTIMAL,264.0,264.0,11,"[640, 635, 625, 620, 595, 545, 500, 415, 415, 350, 510]",0.8786205786096192,"[0.8609322524094338, 0.7925706726837878, 0.824794645981474, 0.834948710542627, 0.7641164380492826, 0.8548332856872852, 0.8460442849236198, 0.595377215973656, 0.7531311907440847, 0.7934370869722078, 0.589974311956523]",0.589974311956523,0.0176321370615878,0.002788175061829,"[0.2019867603675197, 0.12783386366004618, 0.1678068481880536, 0.11738341364674455, 0.09482260343342824, 0.20581223287793476, 0.12396756820059086, 0.06882398155342767, 0.1924388435621688, 0.32099647157860556, 0.05731387158061085]","[129.2715266352126, 81.17450342412933, 104.8792801175335, 72.77771646098162, 56.4194490428898, 112.16766691847445, 61.98378410029543, 28.561952344672484, 79.86212007830005, 112.34876505251195, 29.230074506111535]","[2.7306764272548714, 1.7090383354633765, 2.2836847330155323, 2.1027879450571576, 2.119839997188185, 2.2306764272548714, 2.17011883824344, 1.7143418738480123, 1.8748994628594438, 2.270018725038823, 1.4422303560457261]",999.8038384354818,2.730676427254872,131.12699975436908,0.0224148717528836,0.1311527268783332,0.0909090909090909,109.38904440766125,1.3636363636363635,0.1111111111111111,0.6000000000000001,"[0.8598871612921357, 0.20654316805303097, 0.18161806277930737, 0.1505849314853549, 0.18285841681063175, 0.7855066228657961, 0.11115982010960579, 0.11689383164048195, 0.10930875409394503, 0.09968219324946404, 0.16782253328710794]","[0.3490998912602663, 0.1412495607510209, 0.14310639817267656, 0.19346635974943638, 0.1487339325249195, 0.22257748153060675, 0.09796542022377253, 0.07611303869634867, 0.09951995685696602, 0.15063121356070042, 0.08248704113066196]","[639, 1473, 2304]",2304.0,"[0.347627691924572, 2.765530366450548, 2.370629851706326]","[0.00789222214370966, 0.2271334109827876, 1.2821820620447397]",2.0,355.0,355.0,OPTIMAL,15.590564116835594,34.46969696969697,0.5992785122759625
40,2,130,1300,7,520,2,10,4585,1.5844759587198496,[0.27827709447592497],[1.3061988642439246],OPTIMAL,89.0,89.0,4,"[390, 350, 320, 240]",0.8157792483894465,"[0.7306070641840343, 0.7073267816216546, 0.6404709506958415, 0.6809073022564118]",0.6404709506958415,0.0537014099078783,0.0072069706474989,"[0.08298591409864498, 0.18246584229389085, 0.2000749753937236, 0.08355618109659038]","[32.36450649847154, 63.86304480286179, 64.02399212599155, 20.053483463181692]","[1.7494457721578733, 1.7731456088575563, 2.6681261586845935, 1.7507548668575488]",264.7174658898575,2.696014640882307,84.41243899935094,0.0649326453841161,0.3188774821309071,0.25,245.5582938041353,0.75,0.4,0.8333333333333334,"[0.12265491206198931, 0.06743186712265015, 0.06505397986620665, 0.05438869912177324]","[0.07086509466171265, 0.048018201254308224, 0.05035118479281664, 0.02806835249066353]","[182, 366, 545]",545.0,"[0.06557461153715849, 0.25251574255526066, 0.26329636480659246]","[0.001626395620405674, 0.026319407857954502, 0.13608605694025755]",2.0,106.0,106.0,OPTIMAL,2.4393889447674155,19.10112359550562,0.64953805833982
40,2,130,1300,7,520,2,10,4586,0.6872405763715506,[0.4364321641623974],[0.2508084122091532],OPTIMAL,45.0,45.0,3,"[515, 475, 310]",0.8661371192664623,"[0.8805485758179338, 0.7900387074575661, 0.4972726770826676]",0.4972726770826676,0.0267588291583652,0.0081609152007229,"[0.15355425633500985, 0.1285313356930648, 0.04727714245345722]","[79.08044201253007, 61.05238445420578, 14.655914160571736]","[2.009561249232008, 2.307568569673162, 1.6816727670342946]",180.1962140398565,2.307568569673162,25.40747341254891,0.0195442103173453,0.1409989302371702,0.3333333333333333,227.34669394924703,2.6666666666666665,0.4,0.3125,"[0.13410563673824072, 0.09613752458244562, 0.27903314027935266]","[0.07473182864487171, 0.0613854369148612, 0.02811334002763033]","[143, 329, 490]",490.0,"[0.05548864509910345, 0.22137317340821028, 0.39792861975729465]","[0.0014809835702180862, 0.022910377010703087, 0.09447791334241629]",2.0,63.0,63.0,OPTIMAL,2.6302064983174205,40.0,0.2612876885564642
40,2,130,1300,7,520,2,10,4587,0.7344710603356361,[0.43608006555587053],[0.2983909947797656],OPTIMAL,69.0,69.0,3,"[480, 430, 390]",0.7898358251350943,"[0.6283499860605815, 0.7505415355715781, 0.5458033069453554]",0.5458033069453554,0.0250699465249269,0.0041367902489466,"[0.09285157302620012, 0.15889508949729522, 0.06903616484710302]","[44.56875505257606, 68.32488848383694, 26.92410429037018]","[2.1864533916502986, 2.7738934798688253, 1.5629622243510513]",183.1779937644185,2.7738934798688253,43.36024593763534,0.0333540353366425,0.2367109992107641,0.3333333333333333,358.66107204152144,1.6666666666666667,0.4,0.5,"[0.32449844013899565, 0.09530755318701267, 0.08867736253887415]","[0.05559151619672775, 0.055298902094364166, 0.041586391627788544]","[200, 372, 536, 729]",729.0,"[0.057138748466968536, 0.26089336536824703, 0.6203285232186317, 0.49739646445959806]","[0.001571914181113243, 0.027704261243343353, 0.028935079462826252, 0.17835085093975067]",3.0,86.0,86.0,OPTIMAL,3.773092657327652,24.63768115942029,0.1946602235991299
40,2,130,1300,7,520,2,10,4588,1.0022092144936323,[0.4496187539771199],[0.5525904605165124],OPTIMAL,78.0,78.0,4,"[390, 380, 300, 230]",0.7993729882012953,"[0.6711007122093992, 0.6726740298804376, 0.6706066334021369, 0.6460180145541501]",0.6460180145541501,0.0443439055386614,0.0040985196449895,"[0.07312946387270611, 0.09884132499897531, 0.21572602795585324, 0.14684646540150356]","[28.520490910355385, 37.55970349961062, 64.71780838675598, 33.77468704234582]","[1.7061922755647352, 2.1305998849594117, 1.8884460712091453, 1.706174597144583]",217.61837738482487,2.27689214241829,53.04568754575715,0.0408043750351978,0.2437555512681274,0.25,185.4415365441952,0.5,0.4,1.25,"[0.11904853023588657, 0.07918799761682749, 0.06744568515568972, 0.2711607264354825]","[0.05881534330546856, 0.03263080399483442, 0.043210409581661224, 0.04109229985624552]","[172, 369, 542]",542.0,"[0.07235841080546379, 0.26306694466620684, 0.4413109729066491]","[0.0018664384260773659, 0.02801754791289568, 0.14777635503560305]",2.0,101.0,101.0,OPTIMAL,2.816206297837198,29.487179487179485,0.3558720876603796
40,2,130,1300,7,520,2,10,4589,0.9239347828552128,[0.4970138566568494],[0.4269209261983633],OPTIMAL,44.0,44.0,3,"[440, 355, 505]",0.8610135778948187,"[0.8608451608814889, 0.740770496327139, 0.6116013242544125]",0.6116013242544125,0.0178795520943087,0.0047356533857455,"[0.2573489608716345, 0.06475901375172012, 0.040811715979795014]","[113.23354278351917, 22.989449881860644, 20.609916569796482]","[2.991925093292921, 1.5336220467427508, 1.5768921424182905]",183.58294670468743,2.991925093292921,26.75003746951112,0.0205769518996239,0.1457109058849331,0.3333333333333333,216.928866057144,3.6666666666666665,0.4,0.22727272727272727,"[0.3174710227176547, 0.07487704325467348, 0.10981965437531471]","[0.08488440047949553, 0.042383767664432526, 0.05282941460609436]","[136, 313, 478]",478.0,"[0.04076168593019247, 0.38807991705834866, 0.23440976720303297]","[0.001023290678858757, 0.022962946444749832, 0.08868655655533075]",2.0,65.0,65.0,OPTIMAL,2.5662811556831,47.72727272727273,0.3600286666989444
40,2,130,1300,7,520,2,10,4590,0.5324126351624727,[0.265489618293941],[0.2669230168685317],OPTIMAL,37.0,37.0,3,"[470, 470, 360]",0.832901491580299,"[0.7448962237536404, 0.8217342309898934, 0.5286730002365737]",0.5286730002365737,0.0233121711626527,0.0046851778372692,"[0.11318657133602487, 0.10339231014142262, 0.04226214691901211]","[53.19768852793169, 48.59438576646863, 15.21437289084436]","[1.930676427254871, 1.9470109806617302, 1.3701188382434397]",149.37185087453938,1.9470109806617304,32.365403689294695,0.0248964643763805,0.2166767265692009,0.3333333333333333,214.76231394309303,1.3333333333333333,0.4,0.625,"[0.32076210994273424, 0.0888344794511795, 0.08935753162950277]","[0.10030359774827957, 0.06417138502001762, 0.043380435556173325]","[138, 321, 493]",493.0,"[0.21183345932513475, 0.24250407610088587, 0.427024538628757]","[0.0013332022354006767, 0.024925589561462402, 0.103834742680192]",2.0,45.0,45.0,OPTIMAL,2.831767671741545,21.62162162162162,0.1880142359401389
40,2,130,1300,7,520,2,10,4591,0.6861574463546276,[0.425615637563169],[0.2605418087914586],OPTIMAL,77.0,77.0,3,"[420, 380, 500]",0.856447765612444,"[0.8365709528861415, 0.7590015631223468, 0.676399864414444]",0.676399864414444,0.0237418323442695,0.0025673597623328,"[0.08365307449412093, 0.1838324030831287, 0.1078669539829667]","[35.13429128753079, 69.85631317158891, 53.933476991483346]","[1.6429888635492234, 2.3796800874754482, 2.124661630583518]",196.3990044232137,2.379680087475448,37.47492297261067,0.0288268638250851,0.1908101473450771,0.3333333333333333,289.3379593678703,0.6666666666666666,0.4,1.25,"[0.12135749403387308, 0.28738733008503914, 0.097926483489573]","[0.060783473774790764, 0.047762361355125904, 0.04150888789445162]","[137, 306, 459, 645]",645.0,"[0.03961652051657438, 0.3648980213329196, 0.21050355304032564, 0.41367622930556536]","[0.0010356875136494637, 0.020747764967381954, 0.07397370599210262, 0.12415304034948349]",3.0,85.0,85.0,OPTIMAL,3.054279826581478,10.38961038961039,0.2246544145637807
40,2,130,1300,7,520,2,10,4592,0.7466744864359498,[0.43420931976288557],[0.31246516667306423],OPTIMAL,80.0,80.0,3,"[495, 380, 425]",0.8797537627892791,"[0.8760443511324354, 0.82742776813955, 0.6013153070053667]",0.6013153070053667,0.0231071753937998,0.0037923590953499,"[0.16349690858140467, 0.2338110662571223, 0.10468822386095782]","[80.93096974779532, 88.84820517770648, 44.492495140907074]","[2.1324391028990193, 2.0186544778395814, 2.4653382136274353]",239.01003220868907,2.465338213627436,24.73836214228021,0.0190295093402155,0.1035034467531332,0.3333333333333333,254.10197697461672,1.6666666666666667,0.4,0.5,"[0.1190780671313405, 0.2919174190610647, 0.1005189847201109]","[0.08927318919450045, 0.055277254432439804, 0.049717667512595654]","[137, 314, 476, 662]",662.0,"[0.04031082149595022, 0.397489539347589, 0.25270181708037853, 0.30555876810103655]","[0.001176171936094761, 0.022862260229885578, 0.026421221904456615, 0.19705771282315254]",3.0,93.0,93.0,OPTIMAL,3.30117629095912,16.25,0.2261843720618179
40,2,130,1300,7,520,2,10,4593,0.8167299209162593,[0.4253329308703542],[0.3913969900459051],OPTIMAL,56.0,56.0,3,"[505, 440, 355]",0.8548079103066243,"[0.8351855034433829, 0.732683690149761, 0.6394693287190696]",0.6394693287190696,0.0250872157051493,0.0038788510623025,"[0.12058220916964747, 0.12784924577831494, 0.12015829373500765]","[60.89401563067197, 56.25366814245858, 42.65619427592772]","[1.9851981183225902, 1.9374497314297223, 1.7968820009902424]",201.47714505056567,2.0409750827180178,41.673267001507526,0.0320563592319288,0.2068386813345093,0.3333333333333333,227.8498128777456,1.6666666666666667,0.4,0.5,"[0.3180487100034952, 0.08686297480016947, 0.09415366966277361]","[0.09397903364151716, 0.05421649105846882, 0.03441532049328089]","[132, 298]",298.0,"[0.04530768841505051, 0.3815198363736272]","[0.0013050008565187454, 0.06486455723643303]",1.0,88.0,88.0,OPTIMAL,2.215191368944943,57.142857142857146,0.3686949725274767
40,2,130,1300,7,520,2,10,4594,0.8610839443281293,[0.4446534477174282],[0.4164304966107011],OPTIMAL,85.0,85.0,3,"[430, 420, 450]",0.8309520099627676,"[0.7845279961806583, 0.7931777147385288, 0.53358705802597]",0.53358705802597,0.028824863383197,0.0035882732414997,"[0.23009213465895162, 0.18963524776763133, 0.05681361593507319]","[98.9396179033492, 79.64680406240515, 25.566127170782934]","[2.490818974681832, 2.3864533916502984, 2.0281234038982308]",267.7382567563426,2.490818974681832,63.585707619805305,0.0489120827844656,0.2374920505941536,0.3333333333333333,390.7993401090006,1.3333333333333333,0.4,0.625,"[0.3467596070840955, 0.09507916308939457, 0.11576762422919273]","[0.07386390492320061, 0.07778795342892408, 0.06443841196596622]","[168, 353]",353.0,"[0.05937938950955868, 0.2600842099636793]","[0.001522338017821312, 0.10720787197351456]",1.0,123.0,123.0,OPTIMAL,2.6521947542205453,44.70588235294117,0.3246684441094876
40,4,130,2600,7,520,2,10,4595,1.4693219251930714,[0.7048179879784584],[0.764503937214613],OPTIMAL,146.0,146.0,6,"[515, 495, 495, 430, 425, 240]",0.8287295384232074,"[0.8414193727417213, 0.7926687063660267, 0.6083320005830989, 0.6400358997564332, 0.7669253192430917, 0.40801701030316995]",0.4080170103031699,0.0216094827120214,0.0033014080655589,"[0.17264461471511341, 0.1686950251803686, 0.1621800176368064, 0.11846005561306835, 0.19076545195978276, 0.024376226190668242]","[88.91197657828342, 83.50403746428246, 80.27910873021916, 50.93782391361939, 81.07531708290767, 5.850294285760378]","[2.163345534068589, 1.7537842848365812, 2.525730658184178, 2.1667582322537426, 2.091234016266303, 1.2299567321494682]",489.4357446951154,2.579680087475448,98.87718664004292,0.0380296871692472,0.2020228144583811,0.1666666666666666,261.14598716967737,0.1666666666666666,0.2,5.000000000000003,"[0.12604620773345232, 0.352867029607296, 0.11564985569566488, 0.08558104746043682, 0.08991845324635506, 0.05941202584654093]","[0.09350466169416904, 0.08439134620130062, 0.05819210782647133, 0.05351970996707678, 0.07132699433714151, 0.019385846331715584]","[299, 651, 990]",990.0,"[0.32021201867610216, 0.4680680586025119, 0.5047567915171385]","[0.0022788411006331444, 0.048316202126443386, 0.24926516227424145]",2.0,175.0,175.0,OPTIMAL,4.713587777689099,19.863013698630137,0.3117204971015574
40,4,130,2600,7,520,2,10,4596,1.3693317091092467,[0.49835790041834116],[0.8709738086909056],OPTIMAL,180.0,180.0,6,"[520, 505, 475, 355, 350, 395]",0.8171815436860178,"[0.8110050329911604, 0.8478974111043605, 0.7595576595786833, 0.6868385104392637, 0.5660406525022388, 0.5124657935377394]",0.5124657935377394,0.0276367206540789,0.0037499001688056,"[0.15283611827490012, 0.08625298080501596, 0.10546110358317326, 0.1503255512900291, 0.209749777906315, 0.12090222469393266]","[79.47478150294806, 43.55775530653306, 50.0940242020073, 53.36557070796034, 73.41242226721025, 47.7563787541034]","[1.9774642177702462, 1.6585649094525852, 1.9980073204411533, 2.101079574200221, 2.130938872960442, 1.919000754989534]",463.64830195554777,2.130938872960442,115.98736921478536,0.0446105266210712,0.2501623940502546,0.1666666666666666,252.33049729919009,3.6666666666666665,0.2,0.22727272727272727,"[0.39659993909299374, 0.1015870925039053, 0.08925366401672363, 0.06969556212425232, 0.07931289076805115, 0.37487341556698084]","[0.07301690243184566, 0.08594093564897776, 0.04961790796369314, 0.05309142079204321, 0.0587990777567029, 0.03316985350102186]","[354, 711, 1041]",1041.0,"[0.10529614426195621, 0.7217388637363911, 0.4979662364348769]","[0.0024918299168348312, 0.050336637534201145, 0.3244167296215892]",2.0,224.0,224.0,OPTIMAL,4.847548360936344,24.444444444444443,0.2824792260235954
40,4,130,2600,7,520,2,10,4597,2.127576339058578,[0.9066616119816899],[1.220914727076888],OPTIMAL,158.0,158.0,6,"[510, 455, 420, 375, 320, 520]",0.8365768135723125,"[0.8108852251001145, 0.7943680484820432, 0.7486102444957397, 0.5134448359559695, 0.7539486857758099, 0.630808986693302]",0.5134448359559695,0.016448465067109,0.0031724357202831,"[0.2168651836654601, 0.24290257009401986, 0.1533869994449653, 0.07811324924395026, 0.12332612506610403, 0.17213375577986406]","[110.60124366938464, 110.52066939277904, 64.42253976688544, 29.292468466481346, 39.46436002115329, 89.50955300552931]","[2.591234016266303, 2.169484394610813, 1.8197963131916228, 2.153784284836581, 1.6512059152756127, 2.211573215213246]",547.4976058156572,2.591234016266303,103.68677149344404,0.0398795274974784,0.1893830591985567,0.1666666666666666,154.78371634270383,1.6666666666666667,0.2,0.5,"[0.1299446290358901, 0.09076282940804958, 0.0898100696504116, 0.08455346897244453, 0.3781338082626462, 0.11753108631819487]","[0.09083808772265911, 0.08339312113821507, 0.07179170846939087, 0.031766255386173725, 0.030604420229792595, 0.0592583492398262]","[364, 735, 1078, 1469]",1469.0,"[0.11714666988700628, 0.7564761303365231, 0.7963468683883548, 0.851458097808063]","[0.0026784613728523254, 0.05388228315860033, 0.056701939553022385, 0.4134825151413679]",3.0,186.0,186.0,OPTIMAL,6.116375927813351,17.72151898734177,0.3478491780375576
40,4,130,2600,7,520,2,10,4598,2.092729154974222,[0.8303618207573891],[1.2623673342168331],OPTIMAL,149.0,149.0,6,"[510, 490, 445, 430, 340, 385]",0.8064143853056892,"[0.8465886758725665, 0.642024625457601, 0.657575704573095, 0.7053172447924015, 0.6300503266906732, 0.5321723079843341]",0.5321723079843341,0.0264364681027685,0.0020773236088996,"[0.20608804816676982, 0.0798188741423186, 0.08692550434016787, 0.13426158658530496, 0.1522960671843086, 0.10571033788636547]","[105.1049045650526, 39.111248329736114, 38.6818494313747, 57.73248223168113, 51.780662842664924, 40.698480086250704]","[1.6143418738480126, 2.074899462859444, 1.9053624339179016, 1.898941723784055, 1.8007574532027086, 1.9472373947728598]",457.2523671342198,2.074899462859444,124.14273964745968,0.0477472075567152,0.2714972049794723,0.1666666666666666,181.0949291220934,0.3333333333333333,0.2,2.5,"[0.1230383925139904, 0.10426555573940277, 0.4018348101526499, 0.07725536916404963, 0.08587203454226255, 0.08830953482538462]","[0.07711541187018156, 0.063982835970819, 0.05020599812269211, 0.06539449002593756, 0.04555209539830685, 0.05546185374259949]","[396, 743, 1095, 1477]",1477.0,"[0.12311462871730328, 0.7275306824594736, 0.7650454472750425, 0.8132454846054316]","[0.002720446325838566, 0.05417358782142401, 0.059004196897149086, 0.8612282518297434]",3.0,170.0,170.0,OPTIMAL,6.467896887101233,14.093959731543624,0.3235563571131908
40,4,130,2600,7,520,2,10,4599,2.157689033076167,[0.9533152570948005],[1.2043737759813666],OPTIMAL,169.0,169.0,6,"[510, 505, 410, 360, 300, 515]",0.8415896396096042,"[0.8213273382839681, 0.8965596260951995, 0.6827689083981539, 0.6182306778792078, 0.5921225196171038, 0.641690394887865]",0.5921225196171038,0.0537794235400749,0.0030141572424192,"[0.18140699597715634, 0.27388585305658053, 0.10075841594951702, 0.11134537422999266, 0.12722662752462952, 0.0738824014256256]","[92.51756794834974, 138.31235579357318, 41.31095053930198, 40.08433472279736, 38.167988257388856, 38.04943673419719]","[1.7389438303143891, 2.301762675644148, 1.6967321396064754, 1.965463770611296, 2.067658138060158, 2.051341203209726]",488.98914588701655,2.301762675644148,100.54651189140829,0.0386717353428493,0.2056211528147793,0.1666666666666666,212.9890787428477,1.5,0.2,0.5555555555555556,"[0.1414956208318472, 0.08467353042215109, 0.4056405760347843, 0.0723702572286129, 0.05850989557802677, 0.0942088607698679]","[0.09741814527660608, 0.23906575608998537, 0.06969098281115294, 0.051562136970460415, 0.03855281975120306, 0.066685251891613]","[340, 697, 1044, 1419, 1834, 2292]",2292.0,"[0.09119681362062693, 0.6888452060520649, 0.7417973754927516, 0.8051665294915438, 0.8263127189129591, 0.5568453520536423]","[0.002280512824654579, 0.048006441444158554, 0.052917675115168095, 0.2605875115841627, 0.30808219872415066, 1.0716031547635794]",5.0,170.0,170.0,OPTIMAL,8.989502890966833,0.591715976331361,0.2400231758359337
40,4,130,2600,7,520,2,10,4600,1.6564197074621916,[0.7723789932206273],[0.8840407142415643],OPTIMAL,155.0,155.0,7,"[480, 480, 365, 340, 280, 250, 405]",0.8109968009329067,"[0.862558081079859, 0.6729603562557713, 0.7029328285429821, 0.705716451563404, 0.5612318234541086, 0.6387553425176341, 0.5692796690021433]",0.5612318234541086,0.0401294419539562,0.0040747942012734,"[0.2258343253149723, 0.11184409565611812, 0.14727625619997695, 0.17908836395804265, 0.08705400003815737, 0.13613146164791776, 0.08615000003028084]","[108.40047615118671, 53.6851659149367, 53.755833512991586, 60.890043745734495, 24.375120010684064, 34.03286541197944, 34.89075001226374]","[2.414341873848012, 1.8027879450571576, 1.6314676370967747, 2.013391076101917, 1.5143418738480123, 2.3929147711364798, 1.52902996129234]",473.6398435946468,2.414341873848012,103.60958883487,0.0398498418595653,0.2187518432746613,0.1428571428571428,155.31386071844315,3.142857142857143,0.2,0.22727272727272727,"[0.13083095755428076, 0.09415776189416647, 0.07668634783476591, 0.05774611886590719, 0.3743075504899025, 0.05173157528042793, 0.08808121643960476]","[0.12432767171412706, 0.05653150752186775, 0.0678894966840744, 0.04952187091112137, 0.036642106249928474, 0.03824798297137022, 0.04939658474177122]","[358, 725, 1076]",1076.0,"[0.10534548200666904, 0.7168593946844339, 0.7577162049710751]","[0.0023932186886668205, 0.049534170888364315, 0.26263264287263155]",2.0,204.0,204.0,OPTIMAL,4.850673698820174,31.61290322580645,0.3414824023032267
40,4,130,2600,7,520,2,10,4601,1.500113906338811,[0.7464049449190497],[0.7537089614197612],OPTIMAL,160.0,160.0,6,"[515, 465, 420, 395, 330, 475]",0.8099585457345521,"[0.8548812023175033, 0.7483899182520299, 0.4910846810047086, 0.6457815496228787, 0.6986395073134299, 0.5969029939350857]",0.4910846810047086,0.0254919664907247,0.0031741308728224,"[0.2742574220742797, 0.11181994028893785, 0.07171293663105822, 0.05823210092958964, 0.14691980421110923, 0.17807340600477492]","[141.24257236825406, 51.9962722343561, 30.119433385044452, 23.00167986718791, 48.483535389666045, 84.58486785226809]","[2.153784284836581, 1.6864533916502986, 1.4422303560457261, 1.4422303560457261, 2.0191224984640166, 2.177900639443034]",487.73284026156495,2.330676427254871,108.30447916478828,0.0416555689095339,0.2220569750982605,0.1666666666666666,359.99224161318034,1.8333333333333333,0.2,0.45454545454545453,"[0.1288706474006176, 0.3933235201984644, 0.10202311538159847, 0.06731077469885349, 0.0708520207554102, 0.11510079447180033]","[0.09351078048348427, 0.0606811223551631, 0.04898786451667547, 0.034054093062877655, 0.043439329601824284, 0.059564946219325066]","[342, 705, 1060, 1462, 1883, 2335]",2335.0,"[0.4479458723217249, 0.501424946822226, 0.5169641450047493, 0.8201602790504694, 0.8287173053249717, 0.819325702264905]","[0.0028318874537944794, 0.05116601660847664, 0.19883900042623281, 0.2858932316303253, 0.35871410835534334, 0.726238427683711]",5.0,160.0,160.0,OPTIMAL,9.13335074391216,0.0,0.1642457350429373
